no_tms,team_id,franch_id,tm_code,year_id,games,wins,WPCT,ELO,norm_W,rk_nW,elo_talent_wins,rk_eW,pi-x-nW,pi-x-eW
32,gnb,gnb,2014_gnb,2014,6,4,0.666666667,1563.795201,4,9.5,9.37284926,12,38,112.4741911
32,det,det,2014_det,2014,6,4,0.666666667,1535.721449,4,9.5,8.774250244,15,38,131.6137537
32,sea,sea,2014_sea,2014,5,3,0.6,1650.416968,3.6,13.5,11.08187943,2,48.6,22.16375885
32,cle,cle,2014_cle,2014,5,3,0.6,1439.909566,3.6,13.5,6.705314506,23,48.6,154.2222336
32,car,car,2014_car,2014,6,3.5,0.583333333,1551.641665,3.5,15,9.115331868,13,52.5,118.4993143
32,chi,chi,2014_chi,2014,6,3,0.5,1510.321391,3,18,8.224372575,17,54,139.8143338
32,pit,pit,2014_pit,2014,6,3,0.5,1507.22844,3,18,8.15715346,18,54,146.8287623
32,nyg,nyg,2014_nyg,2014,6,3,0.5,1494.138058,3,18,7.872522573,19,54,149.5779289
32,buf,buf,2014_buf,2014,6,3,0.5,1457.470928,3,18,7.079422557,20,54,141.5884511
32,htx,htx,2014_htx,2014,6,3,0.5,1415.100427,3,18,6.187758549,27,54,167.0694808
32,nor,nor,2014_nor,2014,5,2,0.4,1540.715693,2.4,22,8.881637365,14,52.8,124.3429231
32,kan,kan,2014_kan,2014,5,2,0.4,1527.645044,2.4,22,8.599979524,16,52.8,137.5996724
32,mia,mia,2014_mia,2014,5,2,0.4,1455.717447,2.4,22,7.041842103,21,52.8,147.8786842
32,min,min,2014_min,2014,6,2,0.333333333,1440.932724,2,25,6.726958738,22,50,147.9930922
32,oti,oti,2014_oti,2014,6,2,0.333333333,1430.203037,2,25,6.50107246,25,50,162.5268115
32,atl,atl,2014_atl,2014,6,2,0.333333333,1417.31957,2,25,6.233419157,26,50,162.0688981
32,ram,ram,2014_ram,2014,5,1,0.2,1435.117692,1.2,27,6.604230418,24,32.4,158.50153
32,nyj,nyj,2014_nyj,2014,6,1,0.166666667,1392.093343,1,29,5.723252552,28,29,160.2510714
32,tam,tam,2014_tam,2014,6,1,0.166666667,1376.137188,1,29,5.412040089,29,29,156.9491626
32,was,was,2014_was,2014,6,1,0.166666667,1348.154704,1,29,4.892466633,30,29,146.773999
32,rai,rai,2014_rai,2014,5,0,0,1301.889083,0,31.5,4.123839332,31,0,127.8390193
32,jax,jax,2014_jax,2014,6,0,0,1283.340199,0,31.5,3.853524869,32,0,123.3127958
32,nwe,nwe,2015_nwe,2015,5,5,1,1736.199401,6,3,12.40427993,1,18,12.40427993
32,gnb,gnb,2015_gnb,2015,6,6,1,1685.149265,6,3,11.67362559,2,18,23.34725118
32,den,den,2015_den,2015,6,6,1,1673.253678,6,3,11.47863548,3,18,34.43590644
32,cin,cin,2015_cin,2015,6,6,1,1646.772982,6,3,11.01604826,4,18,44.06419304
32,car,car,2015_car,2015,5,5,1,1609.355842,6,3,10.30538062,7,18,72.13766434
32,atl,atl,2015_atl,2015,6,5,0.833333333,1533.626922,5,6,8.729122553,11,30,96.02034809
32,nyj,nyj,2015_nyj,2015,5,4,0.8,1515.204101,4.8,7,8.330417652,14,33.6,116.6258471
32,pit,pit,2015_pit,2015,6,4,0.666666667,1611.438925,4,8.5,10.34644786,6,34,62.07868715
32,crd,crd,2015_crd,2015,6,4,0.666666667,1590.188998,4,8.5,9.920476401,8,34,79.36381121
32,min,min,2015_min,2015,5,3,0.6,1520.012112,3.6,10,8.434722519,13,36,109.6513928
32,phi,phi,2015_phi,2015,6,3,0.5,1557.547573,3,12.5,9.240824856,9,37.5,83.1674237
32,clt,clt,2015_clt,2015,6,3,0.5,1535.537547,3,12.5,8.770290026,10,37.5,87.70290026
32,buf,buf,2015_buf,2015,6,3,0.5,1512.07557,3,12.5,8.262482146,15,37.5,123.9372322
32,nyg,nyg,2015_nyg,2015,6,3,0.5,1500.193638,3,12.5,8.004195854,17,37.5,136.0713295
32,dal,dal,2015_dal,2015,5,2,0.4,1528.039509,2.4,17,8.608506584,12,40.8,103.302079
32,mia,mia,2015_mia,2015,5,2,0.4,1457.60131,2.4,17,7.082218655,23,40.8,162.8910291
32,ram,ram,2015_ram,2015,5,2,0.4,1457.215991,2.4,17,7.073956008,24,40.8,169.7749442
32,rai,rai,2015_rai,2015,5,2,0.4,1397.787299,2.4,17,5.836596066,27,40.8,157.5880938
32,tam,tam,2015_tam,2015,5,2,0.4,1356.237319,2.4,17,5.03879483,30,40.8,151.1638449
32,sea,sea,2015_sea,2015,6,2,0.333333333,1613.347429,2,23.5,10.38393193,5,47,51.91965965
32,sfo,sfo,2015_sfo,2015,6,2,0.333333333,1486.470856,2,23.5,7.705918215,18,47,138.7065279
32,sdg,sdg,2015_sdg,2015,6,2,0.333333333,1482.188574,2,23.5,7.612972182,20,47,152.2594436
32,nor,nor,2015_nor,2015,6,2,0.333333333,1462.168966,2,23.5,7.180320395,21,47,150.7867283
32,htx,htx,2015_htx,2015,6,2,0.333333333,1461.098552,2,23.5,7.157305823,22,47,157.4607281
32,cle,cle,2015_cle,2015,6,2,0.333333333,1402.641793,2,23.5,5.934104029,26,47,154.2867048
32,chi,chi,2015_chi,2015,6,2,0.333333333,1386.221761,2,23.5,5.607595174,28,47,157.0126649
32,was,was,2015_was,2015,6,2,0.333333333,1371.28063,2,23.5,5.319340977,29,47,154.2608883
32,oti,oti,2015_oti,2015,5,1,0.2,1319.120055,1.2,28,4.395349478,31,33.6,136.2558338
32,rav,rav,2015_rav,2015,6,1,0.166666667,1501.01132,1,30.5,8.021977072,16,30.5,128.3516332
32,kan,kan,2015_kan,2015,6,1,0.166666667,1484.543908,1,30.5,7.664082404,19,30.5,145.6175657
32,det,det,2015_det,2015,6,1,0.166666667,1455.150032,1,30.5,7.029690945,25,30.5,175.7422736
32,jax,jax,2015_jax,2015,6,1,0.166666667,1309.829348,1,30.5,4.246622245,32,30.5,135.8919118
